"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2021","0.4062","0.3438","0.4098","0.3424","265.90K","18.15%"
"Mar 28, 2021","0.3438","0.3714","0.3831","0.3424","157.51K","-7.42%"
"Mar 27, 2021","0.3714","0.3435","0.3765","0.3404","166.08K","8.11%"
"Mar 26, 2021","0.3435","0.3205","0.3498","0.3129","211.49K","7.16%"
"Mar 25, 2021","0.3205","0.3158","0.3351","0.2889","344.27K","1.55%"
"Mar 24, 2021","0.3156","0.3677","0.3782","0.3056","832.53K","-14.17%"
"Mar 23, 2021","0.3677","0.3030","0.3705","0.2948","1.16M","21.35%"
"Mar 22, 2021","0.3030","0.2566","0.3056","0.2520","666.87K","18.11%"
"Mar 21, 2021","0.2566","0.2543","0.2655","0.2446","107.86K","0.88%"
"Mar 20, 2021","0.2543","0.2560","0.2669","0.2521","127.39K","-0.65%"
"Mar 19, 2021","0.2560","0.2559","0.2631","0.2444","98.93K","0.03%"
"Mar 18, 2021","0.2559","0.2562","0.2691","0.2503","241.92K","-0.11%"
"Mar 17, 2021","0.2562","0.2388","0.2566","0.2309","238.54K","7.30%"
"Mar 16, 2021","0.2388","0.2508","0.2547","0.2361","173.99K","-4.80%"
"Mar 15, 2021","0.2508","0.2516","0.2583","0.2388","160.71K","-0.29%"
"Mar 14, 2021","0.2516","0.2457","0.2643","0.2404","128.46K","2.40%"
"Mar 13, 2021","0.2457","0.2362","0.2712","0.2340","238.81K","4.00%"
"Mar 12, 2021","0.2362","0.2532","0.2549","0.2347","173.10K","-6.71%"
"Mar 11, 2021","0.2532","0.2417","0.2571","0.2265","400.92K","4.75%"
"Mar 10, 2021","0.2417","0.2463","0.2583","0.2408","247.42K","-1.83%"
"Mar 09, 2021","0.2462","0.2505","0.2538","0.2425","162.76K","-1.71%"
"Mar 08, 2021","0.2505","0.2403","0.2548","0.2391","115.51K","4.24%"
"Mar 07, 2021","0.2403","0.2484","0.2594","0.2355","144.26K","-3.25%"
"Mar 06, 2021","0.2484","0.2560","0.2621","0.2279","141.71K","-2.96%"
"Mar 05, 2021","0.2560","0.2267","0.2654","0.2240","444.75K","12.93%"
"Mar 04, 2021","0.2267","0.2246","0.2337","0.2193","175.20K","0.93%"
"Mar 03, 2021","0.2246","0.2167","0.2410","0.2131","276.55K","3.65%"
"Mar 02, 2021","0.2167","0.1913","0.2286","0.1898","431.44K","13.29%"
"Mar 01, 2021","0.1913","0.1878","0.1996","0.1813","219.61K","1.87%"
"Feb 28, 2021","0.1878","0.1822","0.1892","0.1676","237.48K","3.06%"
"Feb 27, 2021","0.1822","0.1787","0.1875","0.1723","130.66K","1.73%"
"Feb 26, 2021","0.1791","0.1818","0.1908","0.1735","307.41K","-1.52%"
"Feb 25, 2021","0.1818","0.1759","0.1949","0.1697","343.88K","3.41%"
"Feb 24, 2021","0.1759","0.1928","0.2074","0.1661","355.68K","-8.80%"
"Feb 23, 2021","0.1928","0.2232","0.2329","0.1830","706.33K","-13.51%"
"Feb 22, 2021","0.2230","0.2422","0.2480","0.2208","410.36K","-7.93%"
"Feb 21, 2021","0.2422","0.2437","0.2515","0.2324","260.53K","-0.63%"
"Feb 20, 2021","0.2437","0.2536","0.2676","0.2338","361.69K","-3.91%"
"Feb 19, 2021","0.2536","0.2283","0.2611","0.2164","471.91K","11.08%"
"Feb 18, 2021","0.2283","0.2475","0.2521","0.2256","270.12K","-7.75%"
"Feb 17, 2021","0.2475","0.2448","0.2481","0.2314","355.52K","1.08%"
"Feb 16, 2021","0.2448","0.2594","0.2632","0.2320","309.94K","-5.63%"
"Feb 15, 2021","0.2594","0.2871","0.2922","0.2264","572.24K","-9.65%"
"Feb 14, 2021","0.2871","0.2502","0.2953","0.2433","551.86K","14.76%"
"Feb 13, 2021","0.2502","0.2224","0.2677","0.2170","715.97K","12.52%"
"Feb 12, 2021","0.2224","0.2112","0.2276","0.2107","241.04K","5.29%"
"Feb 11, 2021","0.2112","0.1861","0.2194","0.1859","561.01K","13.48%"
"Feb 10, 2021","0.1861","0.1920","0.1956","0.1754","577.20K","-3.05%"
"Feb 09, 2021","0.1920","0.1706","0.1935","0.1677","709.63K","12.50%"
"Feb 08, 2021","0.1706","0.1485","0.1710","0.1445","689.15K","14.95%"
"Feb 07, 2021","0.1485","0.1416","0.1568","0.1338","637.83K","4.83%"
"Feb 06, 2021","0.1416","0.1365","0.1431","0.1293","350.02K","3.79%"
"Feb 05, 2021","0.1365","0.1359","0.1420","0.1308","401.12K","0.40%"
"Feb 04, 2021","0.1359","0.1355","0.1407","0.1292","431.59K","0.32%"
"Feb 03, 2021","0.1355","0.1384","0.1425","0.1084","821.89K","-2.19%"
