"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 21, 2020","0.000147","0.000132","0.000147","0.000132","27.49M","11.89%"
"Nov 20, 2020","0.000132","0.000130","0.000141","0.000130","40.58M","0.98%"
"Nov 19, 2020","0.000130","0.000130","0.000139","0.000130","14.56M","0.46%"
"Nov 18, 2020","0.000130","0.000133","0.000138","0.000127","8.32M","-2.35%"
"Nov 17, 2020","0.000133","0.000136","0.000141","0.000133","18.34M","-1.95%"
"Nov 16, 2020","0.000136","0.000145","0.000145","0.000132","37.41M","-6.46%"
"Nov 15, 2020","0.000145","0.000135","0.000145","0.000132","28.14M","4.63%"
"Nov 14, 2020","0.000139","0.000133","0.000139","0.000129","19.50M","4.20%"
"Nov 13, 2020","0.000133","0.000120","0.000133","0.000115","7.38M","11.01%"
"Nov 12, 2020","0.000120","0.000125","0.000125","0.000110","14.67M","-3.98%"
"Nov 11, 2020","0.000125","0.000125","0.000127","0.000122","2.11M","0.00%"
"Nov 10, 2020","0.000125","0.000121","0.000125","0.000117","4.88M","2.91%"
"Nov 09, 2020","0.000121","0.000129","0.000129","0.000121","10.83M","-6.20%"
"Nov 08, 2020","0.000129","0.000128","0.000131","0.000124","12.28M","0.58%"
"Nov 07, 2020","0.000128","0.000138","0.000138","0.000128","2.52M","-7.03%"
"Nov 06, 2020","0.000138","0.000140","0.000140","0.000127","17.26M","-1.46%"
"Nov 05, 2020","0.000140","0.000130","0.000140","0.000130","8.53M","7.62%"
"Nov 04, 2020","0.000130","0.000126","0.000131","0.000122","7.55M","3.22%"
"Nov 03, 2020","0.000126","0.000126","0.000126","0.000123","5.38M","0.00%"
"Nov 02, 2020","0.000126","0.000136","0.000136","0.000126","9.61M","-7.37%"
"Nov 01, 2020","0.000136","0.000134","0.000136","0.000127","3.40M","1.49%"
"Oct 31, 2020","0.000134","0.000122","0.000134","0.000122","3.42M","9.84%"
"Oct 30, 2020","0.000122","0.000130","0.000132","0.000118","10.74M","-6.30%"
"Oct 29, 2020","0.000130","0.000137","0.000140","0.000123","22.00M","-4.87%"
"Oct 28, 2020","0.000137","0.000138","0.000138","0.000136","21.39M","-0.74%"
"Oct 27, 2020","0.000138","0.000149","0.000155","0.000136","16.43M","-7.19%"
"Oct 26, 2020","0.000149","0.000132","0.000149","0.000132","14.47M","12.47%"
"Oct 25, 2020","0.000132","0.000132","0.000142","0.000128","2.72M","0.00%"
"Oct 24, 2020","0.000132","0.000127","0.000132","0.000127","4.15M","4.24%"
"Oct 23, 2020","0.000127","0.000125","0.000129","0.000125","2.56M","1.19%"
"Oct 22, 2020","0.000125","0.000127","0.000130","0.000125","16.37M","-1.44%"
"Oct 21, 2020","0.000127","0.000124","0.000131","0.000124","18.35M","2.58%"
"Oct 20, 2020","0.000124","0.000125","0.000128","0.000124","6.34M","-1.10%"
"Oct 19, 2020","0.000125","0.000129","0.000130","0.000125","6.09M","-3.35%"
"Oct 18, 2020","0.000129","0.000127","0.000130","0.000127","1.28M","2.00%"
"Oct 17, 2020","0.000127","0.000123","0.000130","0.000123","105.80K","3.41%"
"Oct 16, 2020","0.000123","0.000130","0.000130","0.000123","2.49M","-5.53%"
"Oct 15, 2020","0.000130","0.000131","0.000134","0.000130","3.53M","-1.10%"
"Oct 14, 2020","0.000131","0.000131","0.000134","0.000131","545.50K","0.00%"
"Oct 13, 2020","0.000131","0.000140","0.000140","0.000131","1.40M","-6.05%"
"Oct 12, 2020","0.000140","0.000131","0.000140","0.000131","4.21M","6.38%"
"Oct 11, 2020","0.000131","0.000130","0.000135","0.000130","1.08M","1.16%"
"Oct 10, 2020","0.000130","0.000129","0.000135","0.000129","3.27M","1.00%"
"Oct 09, 2020","0.000129","0.000135","0.000139","0.000129","66.72M","-4.76%"
"Oct 08, 2020","0.000135","0.000137","0.000140","0.000126","9.55M","-1.51%"
"Oct 07, 2020","0.000137","0.000136","0.000139","0.000130","5.92M","0.91%"
