"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2021","0.41789","0.42405","0.43822","0.39263","118.80M","-1.45%"
"Apr 13, 2021","0.42405","0.42162","0.42743","0.40401","76.47M","0.57%"
"Apr 12, 2021","0.42165","0.44181","0.44266","0.41132","80.43M","-4.56%"
"Apr 11, 2021","0.44181","0.41570","0.45466","0.41564","140.44M","6.28%"
"Apr 10, 2021","0.41570","0.40922","0.42713","0.40260","97.76M","1.58%"
"Apr 09, 2021","0.40922","0.42200","0.43386","0.40080","105.26M","-2.99%"
"Apr 08, 2021","0.42182","0.38765","0.42674","0.38753","152.38M","8.90%"
"Apr 07, 2021","0.38736","0.50804","0.51629","0.37992","255.79M","-23.75%"
"Apr 06, 2021","0.50804","0.43562","0.52608","0.40760","238.06M","16.65%"
"Apr 05, 2021","0.43554","0.38761","0.44406","0.36828","108.11M","12.36%"
"Apr 04, 2021","0.38761","0.36249","0.39178","0.35873","83.44M","6.93%"
"Apr 03, 2021","0.36249","0.36012","0.40833","0.35926","118.92M","0.66%"
"Apr 02, 2021","0.36012","0.37075","0.37835","0.35837","76.68M","-2.87%"
"Apr 01, 2021","0.37075","0.36880","0.37553","0.36146","59.37M","0.56%"
"Mar 31, 2021","0.36870","0.38273","0.38365","0.34576","102.70M","-3.67%"
"Mar 30, 2021","0.38273","0.37398","0.39555","0.37376","70.62M","2.29%"
"Mar 29, 2021","0.37418","0.35820","0.37872","0.35082","61.78M","4.47%"
"Mar 28, 2021","0.35816","0.34584","0.36562","0.34053","94.58M","3.55%"
"Mar 27, 2021","0.34588","0.34284","0.35078","0.33169","82.33M","0.89%"
"Mar 26, 2021","0.34284","0.31930","0.34763","0.31883","72.88M","7.33%"
"Mar 25, 2021","0.31942","0.33041","0.33594","0.31135","94.66M","-3.43%"
"Mar 24, 2021","0.33078","0.35636","0.36831","0.31516","86.46M","-7.18%"
"Mar 23, 2021","0.35636","0.35744","0.36708","0.34627","74.76M","-0.30%"
"Mar 22, 2021","0.35743","0.36692","0.38707","0.34982","102.54M","-2.66%"
"Mar 21, 2021","0.36720","0.36290","0.37170","0.34343","72.31M","1.18%"
"Mar 20, 2021","0.36290","0.37805","0.38336","0.36244","55.95M","-4.01%"
"Mar 19, 2021","0.37805","0.37314","0.39220","0.36291","67.25M","1.28%"
"Mar 18, 2021","0.37325","0.39127","0.39272","0.37101","77.80M","-4.55%"
"Mar 17, 2021","0.39106","0.39352","0.40488","0.36525","116.83M","-0.64%"
"Mar 16, 2021","0.39359","0.37281","0.41708","0.35028","182.12M","5.59%"
"Mar 15, 2021","0.37274","0.33391","0.37914","0.32517","180.14M","11.53%"
"Mar 14, 2021","0.33422","0.36293","0.36697","0.33350","99.78M","-7.91%"
"Mar 13, 2021","0.36293","0.38565","0.39210","0.35156","169.54M","-5.99%"
"Mar 12, 2021","0.38604","0.59082","0.59282","0.32676","342.58M","-34.66%"
"Mar 11, 2021","0.59082","0.61595","0.63193","0.56512","151.94M","-4.13%"
"Mar 10, 2021","0.61629","0.70294","0.70302","0.55399","199.70M","-12.30%"
"Mar 09, 2021","0.70269","0.71817","0.72865","0.69654","76.08M","-2.16%"
"Mar 08, 2021","0.71817","0.71547","0.73037","0.67988","95.62M","0.38%"
"Mar 07, 2021","0.71547","0.73673","0.75599","0.70941","89.20M","-3.02%"
"Mar 06, 2021","0.73777","0.71795","0.79848","0.69716","125.59M","2.76%"
"Mar 05, 2021","0.71795","0.70288","0.73484","0.64776","139.74M","2.25%"
"Mar 04, 2021","0.70216","0.78784","0.79808","0.67118","144.37M","-10.98%"
"Mar 03, 2021","0.78879","0.76795","0.86303","0.75944","153.60M","2.86%"
"Mar 02, 2021","0.76685","0.64939","0.77416","0.63325","150.19M","18.09%"
