"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 13, 2018","129.88","136.57","139.21","128.60","94.44K","-4.81%"
"Nov 12, 2018","136.44","131.60","139.36","126.30","111.83K","3.70%"
"Nov 11, 2018","131.57","132.26","133.79","129.15","71.44K","-0.52%"
"Nov 10, 2018","132.26","137.08","142.09","132.20","76.57K","-3.46%"
"Nov 09, 2018","136.99","138.79","140.94","133.94","70.69K","-1.40%"
"Nov 08, 2018","138.94","133.41","141.31","131.15","123.20K","4.15%"
"Nov 07, 2018","133.41","133.68","136.39","130.41","76.53K","-0.21%"
"Nov 06, 2018","133.69","126.91","134.07","125.74","117.34K","5.35%"
"Nov 05, 2018","126.90","127.67","128.18","124.99","76.03K","-0.64%"
"Nov 04, 2018","127.71","126.60","128.27","124.11","80.11K","0.95%"
"Nov 03, 2018","126.51","129.92","130.58","121.68","68.95K","-2.65%"
"Nov 02, 2018","129.96","125.88","139.47","125.88","61.73K","3.28%"
"Nov 01, 2018","125.83","124.28","126.39","121.49","69.68K","1.32%"
"Oct 31, 2018","124.18","118.97","124.71","118.42","68.65K","4.37%"
"Oct 30, 2018","118.98","121.38","121.38","118.31","73.26K","-1.91%"
"Oct 29, 2018","121.30","126.33","128.06","120.58","85.15K","-3.98%"
"Oct 28, 2018","126.33","121.17","126.36","120.97","73.39K","4.24%"
"Oct 27, 2018","121.19","123.38","124.94","121.05","68.72K","-1.73%"
"Oct 26, 2018","123.32","127.54","127.96","120.23","71.09K","-3.28%"
"Oct 25, 2018","127.51","127.16","131.73","127.10","84.63K","0.27%"
"Oct 24, 2018","127.16","123.39","128.68","123.07","77.39K","3.19%"
"Oct 23, 2018","123.23","125.81","126.65","122.29","68.60K","-2.05%"
"Oct 22, 2018","125.81","127.41","127.98","123.90","73.98K","-1.22%"
"Oct 21, 2018","127.37","130.88","132.16","127.36","77.77K","-2.59%"
"Oct 20, 2018","130.76","124.16","131.58","122.90","76.70K","5.36%"
"Oct 19, 2018","124.10","122.38","125.15","120.72","57.02K","1.41%"
"Oct 18, 2018","122.38","124.07","127.89","121.47","90.17K","-1.27%"
"Oct 17, 2018","123.96","119.64","125.58","116.89","71.54K","3.75%"
"Oct 16, 2018","119.48","116.09","120.02","114.99","71.21K","3.12%"
"Oct 15, 2018","115.87","112.25","129.14","110.82","136.62K","3.22%"
"Oct 14, 2018","112.25","118.32","119.01","112.25","66.15K","-5.02%"
"Oct 13, 2018","118.18","112.93","118.96","112.66","57.73K","4.65%"
"Oct 12, 2018","112.93","110.44","114.06","109.56","77.12K","2.23%"
"Oct 11, 2018","110.46","126.22","126.25","110.34","102.07K","-12.46%"
"Oct 10, 2018","126.18","129.55","129.93","125.84","68.79K","-2.59%"
"Oct 09, 2018","129.53","131.14","134.24","129.32","72.23K","-1.24%"
"Oct 08, 2018","131.16","126.04","131.56","125.30","62.22K","4.08%"
"Oct 07, 2018","126.02","126.41","127.04","124.64","74.06K","-0.31%"
"Oct 06, 2018","126.41","129.31","129.47","126.07","72.07K","-2.25%"
"Oct 05, 2018","129.32","126.03","133.40","126.03","83.04K","2.61%"
"Oct 04, 2018","126.02","124.73","127.77","123.87","81.93K","1.03%"
"Oct 03, 2018","124.74","128.83","130.11","121.49","86.11K","-3.18%"
"Oct 02, 2018","128.83","130.32","132.83","127.97","76.53K","-1.17%"
"Oct 01, 2018","130.36","133.04","136.18","129.69","71.12K","-2.01%"
"Sep 30, 2018","133.04","135.91","137.65","130.57","76.29K","-2.10%"
"Sep 29, 2018","135.90","136.75","138.13","132.04","99.94K","-0.60%"
"Sep 28, 2018","136.72","146.90","147.87","135.08","98.57K","-6.93%"
"Sep 27, 2018","146.90","133.77","148.28","133.41","110.82K","9.83%"
"Sep 26, 2018","133.75","136.12","145.93","129.39","128.33K","-1.74%"
"Sep 25, 2018","136.12","138.75","139.00","126.00","123.40K","-1.90%"
"Sep 24, 2018","138.75","131.08","151.51","125.63","152.96K","5.85%"
"Sep 23, 2018","131.08","126.07","136.33","124.94","87.81K","3.95%"
"Sep 22, 2018","126.10","128.75","131.38","123.94","45.85K","-2.06%"
"Sep 21, 2018","128.75","120.69","130.91","118.38","115.24K","6.68%"
"Sep 20, 2018","120.69","113.93","122.10","113.25","69.81K","5.96%"
"Sep 19, 2018","113.90","114.12","115.62","110.19","67.59K","-0.22%"
"Sep 18, 2018","114.15","109.43","117.00","108.47","73.88K","4.33%"
"Sep 17, 2018","109.42","120.56","121.80","107.86","74.88K","-9.24%"
"Sep 16, 2018","120.56","121.29","121.39","116.93","61.14K","-0.59%"
"Sep 15, 2018","121.28","121.15","126.73","120.11","69.18K","0.11%"
"Sep 14, 2018","121.15","121.19","127.18","116.36","65.73K","0.01%"
"Sep 13, 2018","121.13","119.68","124.45","117.08","83.17K","1.44%"
"Sep 12, 2018","119.41","123.54","123.94","111.36","85.97K","-3.17%"
"Sep 11, 2018","123.31","126.22","129.85","119.28","92.01K","-2.25%"
"Sep 10, 2018","126.15","120.48","126.32","118.91","63.18K","4.76%"
"Sep 09, 2018","120.41","121.32","126.09","117.43","71.54K","-0.75%"
"Sep 08, 2018","121.32","127.40","136.45","121.27","82.92K","-4.78%"
"Sep 07, 2018","127.41","133.37","135.26","125.63","72.30K","-4.46%"
"Sep 06, 2018","133.35","132.73","134.56","123.74","88.83K","0.45%"
"Sep 05, 2018","132.75","159.81","162.72","132.42","93.14K","-16.90%"
"Sep 04, 2018","159.75","158.86","162.17","156.81","65.43K","0.60%"
"Sep 03, 2018","158.79","159.23","162.57","152.34","64.99K","-0.28%"
"Sep 02, 2018","159.23","160.57","160.71","153.90","58.72K","-0.83%"
"Sep 01, 2018","160.57","151.22","163.26","150.48","66.34K","6.19%"
"Aug 31, 2018","151.21","156.37","156.87","144.24","71.16K","-3.30%"
"Aug 30, 2018","156.37","156.56","157.02","147.50","56.69K","-0.12%"
"Aug 29, 2018","156.56","156.68","158.05","149.39","53.82K","-0.08%"
"Aug 28, 2018","156.68","152.95","158.86","148.26","64.62K","2.44%"
"Aug 27, 2018","152.95","136.16","156.02","135.31","104.27K","12.33%"
"Aug 26, 2018","136.16","141.06","141.45","135.61","41.90K","-3.47%"
"Aug 25, 2018","141.06","142.02","144.04","136.92","50.62K","-0.67%"
"Aug 24, 2018","142.01","134.64","142.31","131.15","76.18K","5.48%"
"Aug 23, 2018","134.64","129.71","136.02","129.71","44.16K","3.80%"
"Aug 22, 2018","129.71","140.17","149.95","126.61","63.98K","-7.47%"
"Aug 21, 2018","140.17","131.82","140.95","130.45","43.21K","6.34%"
"Aug 20, 2018","131.81","142.35","144.57","130.97","53.57K","-7.40%"
"Aug 19, 2018","142.35","143.08","146.88","140.01","80.87K","-0.51%"
"Aug 18, 2018","143.08","153.85","155.66","141.57","60.16K","-6.98%"
"Aug 17, 2018","153.82","142.42","153.87","142.04","78.40K","8.01%"
"Aug 16, 2018","142.42","141.08","146.91","140.06","74.27K","1.06%"
"Aug 15, 2018","140.92","136.30","149.51","135.10","105.73K","3.39%"
"Aug 14, 2018","136.30","145.12","145.37","123.37","155.24K","-6.08%"
"Aug 13, 2018","145.12","160.84","165.65","145.05","107.14K","-9.77%"
"Aug 12, 2018","160.84","159.61","165.75","157.45","89.68K","0.77%"
"Aug 11, 2018","159.61","167.92","169.22","158.73","69.71K","-5.02%"
"Aug 10, 2018","168.05","185.82","186.47","166.85","90.56K","-9.42%"
"Aug 09, 2018","185.52","166.55","187.23","163.66","76.31K","11.75%"
"Aug 08, 2018","166.02","184.85","185.28","162.50","120.18K","-10.19%"
"Aug 07, 2018","184.85","191.74","202.88","182.98","113.93K","-3.59%"
"Aug 06, 2018","191.74","181.02","197.13","179.17","112.76K","5.84%"
"Aug 05, 2018","181.16","176.42","182.84","173.41","66.17K","2.73%"
"Aug 04, 2018","176.36","189.14","193.04","174.41","57.47K","-6.75%"
"Aug 03, 2018","189.13","191.14","192.81","181.15","113.81K","-1.02%"
"Aug 02, 2018","191.08","208.15","212.43","189.54","78.01K","-8.16%"
"Aug 01, 2018","208.05","212.23","214.85","200.24","124.88K","-2.22%"
"Jul 31, 2018","212.77","219.49","220.48","200.41","141.41K","-3.04%"
"Jul 30, 2018","219.43","219.06","224.77","206.80","123.78K","0.17%"
"Jul 29, 2018","219.06","229.04","232.01","217.96","99.19K","-4.38%"
"Jul 28, 2018","229.08","242.20","244.52","225.89","53.57K","-5.42%"
"Jul 27, 2018","242.20","236.76","245.10","228.72","53.06K","2.30%"
"Jul 26, 2018","236.76","228.93","248.84","228.60","79.83K","3.42%"
"Jul 25, 2018","228.93","233.17","236.97","216.95","74.56K","-1.82%"
"Jul 24, 2018","233.17","225.59","240.93","222.58","139.93K","3.96%"
"Jul 23, 2018","224.29","223.05","239.14","220.23","77.49K","0.55%"
"Jul 22, 2018","223.05","205.19","244.71","201.91","52.33K","8.73%"
"Jul 21, 2018","205.15","189.97","205.33","185.61","34.31K","7.99%"
"Jul 20, 2018","189.97","207.05","209.39","184.22","76.77K","-8.25%"
"Jul 19, 2018","207.05","216.46","220.23","204.08","88.50K","-4.35%"
"Jul 18, 2018","216.46","216.43","233.80","207.41","123.02K","0.13%"
"Jul 17, 2018","216.18","210.78","220.30","198.59","117.52K","2.57%"
"Jul 16, 2018","210.77","190.13","222.53","189.56","85.32K","10.86%"
"Jul 15, 2018","190.12","185.20","197.86","183.76","54.82K","2.76%"
"Jul 14, 2018","185.01","177.69","185.22","172.54","73.52K","4.12%"
"Jul 13, 2018","177.69","158.46","196.04","158.10","127.35K","12.15%"
"Jul 12, 2018","158.44","164.59","164.74","155.14","41.75K","-3.70%"
"Jul 11, 2018","164.52","163.12","168.59","161.51","41.12K","0.90%"
"Jul 10, 2018","163.06","169.78","171.17","161.06","42.59K","-3.92%"
"Jul 09, 2018","169.71","175.99","176.36","168.89","38.26K","-3.57%"
"Jul 08, 2018","175.98","176.29","179.40","174.34","35.50K","-0.16%"
"Jul 07, 2018","176.27","177.52","178.16","170.38","38.40K","-0.62%"
"Jul 06, 2018","177.38","176.05","178.88","166.58","48.09K","0.77%"
"Jul 05, 2018","176.02","182.80","187.57","173.93","41.12K","-3.71%"
"Jul 04, 2018","182.80","179.39","187.27","93.29","43.97K","1.93%"
"Jul 03, 2018","179.35","184.49","196.03","178.54","47.49K","-2.79%"
"Jul 02, 2018","184.50","171.27","188.39","166.30","52.33K","7.74%"
"Jul 01, 2018","171.25","171.70","174.25","169.66","31.24K","-0.24%"
"Jun 30, 2018","171.65","164.21","176.79","164.04","37.26K","4.54%"
"Jun 29, 2018","164.20","155.74","166.27","153.28","33.03K","5.46%"
"Jun 28, 2018","155.70","169.00","169.19","154.64","31.35K","-7.87%"
"Jun 27, 2018","169.00","162.52","170.48","159.88","30.77K","4.00%"
"Jun 26, 2018","162.49","177.07","177.53","162.08","34.21K","-8.23%"
"Jun 25, 2018","177.07","167.50","181.58","164.82","46.51K","5.67%"
"Jun 24, 2018","167.57","172.24","172.68","155.83","44.18K","-2.71%"
"Jun 23, 2018","172.24","168.92","173.84","165.90","25.18K","2.05%"
"Jun 22, 2018","168.79","191.42","192.34","163.14","57.55K","-11.82%"
"Jun 21, 2018","191.41","194.40","197.05","190.70","27.17K","-1.55%"
"Jun 20, 2018","194.42","198.79","199.30","191.45","32.62K","-2.18%"
"Jun 19, 2018","198.76","197.90","200.15","195.81","31.29K","0.44%"
"Jun 18, 2018","197.88","188.43","205.62","183.87","42.49K","5.02%"
"Jun 17, 2018","188.43","191.83","193.31","188.13","29.64K","-1.77%"
"Jun 16, 2018","191.83","194.81","195.53","187.45","32.25K","-1.46%"
